id	key	section	line	family	grade	effective	written	stated_date	pre_cluster	condition_met	numbers	chars	target	live_flags	dead_flags	scenes	noisy_instruments	cross	address	retest
plants:056	ef1e9932a5	plants	707	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	772	Reports/plant-substrate-v2-design.md					field,liquids,powders,structural	Reports/plant-substrate-v2-design.md §2d '(iii) A sub-cell turgor/extension scalar — rejected'	The fill trick was redirected to soil moisture (conserved, transferable, drains, fits Powder aux) — the right tool pointed at the right problem. Re-open only if extension ever becomes a conserved, transferable quantity.
plants:057	ca1d5eddb6	plants	709	TRIGGERED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	583	Reports/plant-substrate-v2-design.md						Reports/plant-substrate-v2-design.md §2e 'The fourth element PLAN.md's lean omits: bud break'	Any plan for plant size must include a frontier-creation mechanism; economy work alone is established as insufficient.
plants:058	0347e480e2	plants	711	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		4	649	Reports/plant-substrate-v2-design.md					field	Reports/plant-substrate-v2-design.md §3a 'The current layout, verified against code' (removal noted in tree-architecture-variety-review-verification.md §3.2)	The 4-bit packing was removed by the sidecar migration, so the 0.5 setting's rationale is gone — the decay constant is re-derivable once storage is a plain float.
plants:059	958d29f00e	plants	713	HOLDS-WHILE	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	570	Reports/plant-substrate-v2-design.md					creatures	Reports/plant-substrate-v2-design.md §3b 'Is CreatureState the precedent? Partly — and it is not the one to copy'	Holds as long as indices can go stale; a generational check is the discriminator.
plants:060	380ef9c85d	plants	715	PERMANENT	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	401	Reports/plant-substrate-v2-design.md					creatures,field	Reports/plant-substrate-v2-design.md §3d — option 2	Unconditional given the migration's purpose (four new scalars into zero bits).
plants:061	c2449677bc	plants	717	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	605	Reports/plant-substrate-v2-design.md					field	Reports/plant-substrate-v2-design.md §3d 'The hard part, named rather than discovered later' — option 1	Superseded by moving diffusion to a per-organism pass over OrganismState::cells; would only reopen if the per-organism pass proved unworkable.
plants:062	95f5c2bdd8	plants	719	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	573	Reports/plant-substrate-v2-design.md					field	Reports/plant-substrate-v2-design.md §3f 'Explicitly rejected: a global HashMap<(i32,i32), CellData> sidecar'	The per-organism Vec has an obvious owner for every entry; the HashMap only becomes arguable if per-cell data ever needs to outlive its organism.
plants:063	fbb6d4566a	plants	721	PERMANENT	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	693	Reports/plant-substrate-v2-design.md					liquids	Reports/plant-substrate-v2-design.md §4c 'What "too much moisture" actually costs a root'	Grounded in threshold-then-death literature; necrosis also yields the emergent capillary-fringe root boundary the soft options cannot.
plants:064	d1e1285271	plants	723	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	722	Reports/plant-substrate-v2-design.md						Reports/plant-substrate-v2-design.md §5c 'The starting reserve, derived rather than guessed' (tuning consequence paragraph)	Triggered by Decision 4 landing; the re-tune is the single tuning pass for the phase and must sweep TRANSPORT_SUBSTEPS and the canalization contrast alongside cost/rate/reserve.
plants:065	7e28f2b8b1	plants	725	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	712	Reports/plant-substrate-v2-design.md					field,structural	Reports/plant-substrate-v2-design.md §7b 'Data layout — four per-face conductances, not a packed direction'	Reason 1 lapses only if storage ever returns to a packed bit budget; reasons 2–4 are structural.
plants:066	6bceeac596	plants	727	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	817	Reports/plant-substrate-v2-design.md					field	Reports/plant-substrate-v2-design.md §7c 'What replaces diffuse_resource's symmetric average' (and §7j)	The every-frame execution cadence was also an accident of the CA sweep (~45x per organism tick); TRANSPORT_SUBSTEPS makes it an explicit tunable.
plants:067	f68a98deb8	plants	729	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	741	Reports/plant-substrate-v2-design.md		VEIN_GAIN				Reports/plant-substrate-v2-design.md §7h 'Worked example' — Run 1	Fixed by flux-ratcheted per-face conductance (Decision 6), which converges to a stable ~1.38 conductance ratio rather than running away; the regression signature to test for is the lead flipping, and VEIN_GAIN = 0 must reproduce the isotropic results exactly.
plants:068	954c3748ff	plants	731	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	832	Reports/plant-substrate-v2-design.md						Reports/plant-substrate-v2-design.md §8a 'Polarity — no longer out of scope; this section records the reversal'	The original reasoning ('don't tune against a mechanism that will change') was right — it is the sequencing conclusion that was wrong. Also recorded: the 'two more f32s, no migration' seam estimate was right about cost, wrong about shape (four per-face f32s, not a vector).
plants:069	e3082e9198	plants	733	UNCLASSIFIED	NUMBERS	2026-09-11	2026-08-22	2026-09-11		Y	2	822	Reports/tree-architecture-implementation-plan.md						Reports/tree-architecture-implementation-plan.md 'Deferred, with reasons' — child provisioning bullet	**CONDITION MET AND SUPERSEDED, 2026-09-11 (triage):** child provisioning shipped, at two sites and better designed than the reverted version -- `src/sim/plant.rs` `write_carbon(world, bx, by, bud_stake.max(bud_cost).max(step_cost))`, paid by the richest cell rather than created from nothing. This entry's own note predicted explicit income shares might subsume it; they did. ~~Revisit once Phase 4 makes allocation explicit; explicit income shares may subsume it entirely.~~
plants:070	cf108f0725	plants	735	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	531	Reports/tree-architecture-implementation-plan.md						Reports/tree-architecture-implementation-plan.md 'Deferred, with reasons' — self-pruning bullet (also 'Why this is one design and not a list of fixes')	Re-attempt self-pruning only with superlinear upkeep — cheapest is upkeep proportional to girth, which Phase 3 already computes.
plants:071	00ddbfe5be	plants	737	UNCLASSIFIED	ARGUED-ONLY	2026-09-11	2026-08-22	2026-09-11		Y	1	923	Reports/tree-architecture-implementation-plan.md						Reports/tree-architecture-implementation-plan.md 'Deferred, with reasons' — self-pruning bullet (source caveat in tree-procedural-prior-art.md 'Shedding — and a warning that applies directly to us')	**CONDITION MET AND SUPERSEDED, 2026-09-11 (triage):** self-pruning shipped as whole-plant, distal-first die-back -- `src/sim/plant.rs`, *"shedding the most distal, most cantilevered tissue first"*. The worry recorded here (branches vanishing the instant they stop extending) was answered by making the decision whole-plant rather than by grading the signal. ~~If self-pruning lands, the light signal feeding it must be graded — this became moot for occupancy only after the per-column graded transmission work.~~
plants:072	62078f3b31	plants	739	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		7	897	Reports/tree-architecture-implementation-plan.md						Reports/tree-architecture-implementation-plan.md 'Deferred, with reasons' — struck-through canopy_density bullet (refuted in tree-architecture-variety-review-verification.md §3.3)	What is genuinely wrong with the term is its scale (normalise into [0,1] by GROW_CANOPY_DEPOSIT), not its liveness. Probe the channel while trees are still growing (reads ~1.5), never at end of run.
plants:073	4161ea2793	plants	741	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	502	Reports/tree-architecture-implementation-plan.md						Reports/tree-architecture-implementation-plan.md 'Landed since the plan was written' — leaf clusters row	The cluster is a visual-scale correction only — income is held per node (LEAF_INCOME_PER_TICK per cell), and the variety review's normalisation makes size invariant to leaf_cluster.
plants:074	accce4be27	plants	743	UNCLASSIFIED	NUMBERS	2026-09-11	2026-08-22	2026-09-11		Y	4	893	Reports/tree-architecture-implementation-plan.md					field	Reports/tree-architecture-implementation-plan.md 'The queue, in the order I would take it', item 1	**CONDITION MET AND SUPERSEDED, 2026-09-11 (triage):** shade abscission is built and *graded* (a cubed probability, not a threshold), and already reads `field::noon_equivalent_light` -- which is the running-mean-over-the-cycle this clause asked for. The dead end stays dead; its successor shipped. ~~Requires a per-cell running mean over at least one cycle (or the noon-equivalent normalisation CLAUDE.md records as since built) before any shade-gated economics can work.~~
plants:075	9987e75f49	plants	745	HOLDS-WHILE	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	576	Reports/tree-architecture-research.md						Reports/tree-architecture-research.md §0 'The vocabulary — and a framing this document got wrong first'	Held for the 'canopy is a mass' complaint. Excurrent-vs-decurrent remains a real axis worth a species parameter later — just not the fix for the blob.
plants:076	d55328cb29	plants	747	ONLY-IF	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	555	Reports/tree-architecture-research.md					field	Reports/tree-architecture-research.md §0b 'Everything here must be per-species, not per-tree'	Re-test only when a second plant form actually needs per-species transport — i.e. when a caller exists.
plants:077	a149155499	plants	749	HOLDS-WHILE	NUMBERS	2026-08-22	2026-08-22		Y		2	542	Reports/tree-architecture-research.md						Reports/tree-architecture-research.md §7b 'The reframing: a real crown is a solid mass — of leaves'	Held once the 2D-projection reading was adopted; the corrected target is bounding wood by the pipe model and letting leaves be abundant, with self-pruning re-scoped to crown recession/clear bole.
plants:078	f88fa83a77	plants	751	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	564	Reports/tree-architecture-research.md						Reports/tree-architecture-research.md §7c 'Crown shyness — one real mechanism, both merge problems'	The filter was a reasonable call only under the original self-avoidance framing; under the far-red shade-avoidance reading it is wrong.
plants:079	1b2828bcaa	plants	753	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	463	Reports/tree-architecture-research.md						Reports/tree-architecture-research.md §7d 'What this means for the order' (closing caution)	Judge against the absolute criteria — a clear bole and a foliage crown — never against the prior artifact.
plants:080	c00917f05c	plants	755	HOLDS-WHILE	NUMBERS	2026-08-22	2026-08-22		Y		7	780	Reports/tree-architecture-variety-review.md					destruction	Reports/tree-architecture-variety-review.md §2.2 'The crown-shyness cliff'	Holds while the score is additive-subtract-then-filter; a multiplicative form has no cliff at any weight — but per the verification report §2.2, do not land the multiplicative form before the light under-attenuation fix, because dead-ending tips is currently the only mechanism stopping lateral spread.
plants:081	68d02be78d	plants	757	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		2	581	Reports/tree-architecture-variety-review.md						Reports/tree-architecture-variety-review.md §3.2 'Orthotropic vs plagiotropic'	Re-measure only after a per-order tropism direction (orthotropic/plagiotropic reference) exists — a per-order direction is a different quantity and should be measured before upward_weight is written off.
plants:082	b36162e1c6	plants	759	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		3	531	Reports/tree-architecture-variety-review-verification.md						Reports/tree-architecture-variety-review-verification.md §2.3 '"pipe_ratio is ~20x its daily-mean value" — no, ~2.8x'	Direction of the argument (q_peak is a noon-only quantity) survives; only the magnitude was wrong.
plants:083	78ec039594	plants	761	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		4	823	Reports/tree-architecture-variety-review-verification.md						Reports/tree-architecture-variety-review-verification.md §3.1 'phototropism_dir cannot point sideways' (with plant-species-authoring.md §1 and the implementation plan's queue item 2)	Re-run the genome study only after the probe is reshaped to a real gradient (the moisture_pull form: sample ±offset in x and y, return normalised gradient). Until then it is correctly parked at variance 0.0.
plants:084	3a9aea3514	plants	763	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		5	782	Reports/tree-diagnosis-review.md						Reports/tree-diagnosis-review.md §1 '"Extension is one-shot" is wrong — the binding constraint is the world's top edge' (resolved in tree-shape-problem-statement.md §8)	§8's resolution: both effects are real — offspring per tip stays sub-critical (0.9983) even at ground=200 with only 9% boundary deaths — so the scene must have headroom (ground=200) before any growth-rate conclusion is trusted.
plants:085	ee25bc7726	plants	765	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	654	Reports/tree-diagnosis-review.md						Reports/tree-diagnosis-review.md §2 'The whip/blob dichotomy rests on two non-comparable harnesses' (fixed per tree-architecture-implementation-plan.md Phase 0a)	Fixed by the single scene builder in examples/common/mod.rs; the dead end returns if any harness stops calling it.
plants:086	422d7dd2d5	plants	767	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		2	798	Reports/tree-diagnosis-review.md						Reports/tree-diagnosis-review.md §3 'The thicken() row-total gate has a real and common failure case' (retired per tree-architecture-implementation-plan.md Phase 3)	The row-total gate was itself a genuine improvement over the two local probes before it (12,039 → 2,817 wood) — that improvement is the bar any replacement keeps.
plants:087	edc29b6665	plants	769	UNCLASSIFIED	NUMBERS	2026-08-22	2026-08-22		Y		3	618	Reports/tree-extension-audit.md						Reports/tree-extension-audit.md '`max_active_tips: 14` — not binding' (and 'Corrections to the problem statement')	Measured at ground=96 and 16-tree ensemble; the concurrency throttle at ~14 is fine, the lifetime count must be unbounded and supply-driven.
plants:088	d2c603d139	plants	771	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	669	Reports/tree-extension-biology.md						Reports/tree-extension-biology.md §1 'Meristem senescence is not real, and we implemented it' (also 'Explicit negative results')	Replacement is soft reversible dormancy (Palubicki's n = ⌊v⌋). The acceptance test is that dormancy is reversible — cut a limb and neighbouring dormant buds must restart, else the mechanism is ORGANISM_STALE_LIMIT with extra steps.
plants:089	73e4e9207c	plants	773	PERMANENT	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	642	Reports/tree-rewrite-design.md					field	Reports/tree-rewrite-design.md §0 'The decision, stated first, corrected from revision 1'	Unconditional; the pre-sanctioned fallback in organism-substrate-design.md §1 was taken.
plants:090	7eef9ad042	plants	775	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	526	Reports/tree-rewrite-design.md						Reports/tree-rewrite-design.md §0/§1 (deletion target and what replaces it)	Settled repo direction (design-philosophy commits to cell-typed organism modelling over TreeState-style structs).
